roi_id,f_mean,f_std,f_max,f_min,fneu_mean,fneu_max,alpha,f_range,f_snr,fneu_f_ratio,high_alpha,low_snr,fneu_exceeds_f,extreme_range,fc_mean,fc_min,fc_negative_pct,fc_negative,high_fc_negative,dff_max,dff_min,dff_std,dff_explosion,dff_implosion,high_dff_noise,exclude,caution,good_quality
121,382.8634,65.36351,974.534,228.04677,349.30652,1348.3103,0.5229286,746.48724,5.8574486,0.91235286,False,False,True,False,200.20102,-17.711151,0.004011995867644257,True,False,2.8631818,-1.1563141,0.3655972,False,False,False,False,False,-2
122,234.30132,53.993717,629.0382,70.15188,359.28305,944.50085,0.4924135,558.88635,4.339418,1.5334231,False,False,True,False,57.38548,-104.152176,9.301812419133208,True,False,49.103577,-29.421051,7.1050925,True,True,True,True,True,-2
123,497.9796,153.57263,1067.1696,165.22897,225.90703,492.36328,0.3,901.94055,3.2426326,0.45364714,False,False,False,False,430.20752,94.90313,0.0,False,False,1.719331,-0.5423455,0.2137599,False,False,False,False,False,-2
124,1401.618,339.00784,3181.883,497.45828,612.59906,1430.2635,0.7,2684.4248,4.134471,0.43706563,True,False,False,False,972.79877,130.66266,0.0,False,False,2.1970959,-0.7324722,0.2790256,False,False,False,False,True,-2
125,416.8157,81.901695,968.7976,262.72345,299.4049,715.69727,0.7,706.07416,5.0892196,0.7183148,True,False,False,False,207.23227,9.4999695,0.0,False,False,3.3835816,-0.9317934,0.5369204,False,False,False,False,True,-2
126,486.43228,367.7657,2465.306,42.568253,273.40912,625.83685,0.7,2422.7375,1.322669,0.56207025,True,True,False,True,295.0459,-129.14394,3.3149115856410662,True,False,24.724478,-9.062402,2.3266914,True,True,True,True,True,-2
127,410.0338,79.892525,1138.1624,225.17592,379.3398,811.54095,0.7,912.98645,5.1323175,0.92514277,True,False,True,False,144.49593,-57.69098,0.16950682540796982,True,False,6.4333954,-1.7177979,0.9352143,False,False,False,False,True,-2
128,252.02914,35.777233,727.70123,174.76762,208.03973,526.0615,0.7,552.9336,7.0444,0.82545906,True,False,True,False,106.40133,30.014496,0.0,False,False,3.524768,-0.6286054,0.38646778,False,False,False,False,True,-2
129,348.11438,98.75856,982.1481,150.00816,142.11809,266.07465,0.7,832.1399,3.5249033,0.40825114,True,False,False,False,248.63179,49.90425,0.0,False,False,3.2520003,-0.6274021,0.30905005,False,False,False,False,True,-2
130,359.5888,107.25173,1390.0199,131.54776,328.23407,1114.1637,0.7,1258.4722,3.3527553,0.9128039,True,False,True,True,129.82494,-80.97046,2.168483766461721,True,False,20.110474,-5.604248,1.6019956,True,True,False,True,True,-2
131,476.51465,105.0543,873.68274,129.41527,165.2237,655.5363,0.3,744.26746,4.535889,0.34673372,False,False,False,False,426.94757,79.18922,0.0,False,False,1.8574183,-0.7723013,0.24776523,False,False,False,False,False,-2
132,528.84033,135.04561,1255.1486,156.9957,206.87178,520.6505,0.7,1098.1528,3.9160128,0.39118004,True,False,False,False,384.02997,40.2955,0.0,False,False,3.4178839,-0.7810072,0.3794492,False,False,False,False,True,-2
133,381.25055,88.74407,881.0349,206.39766,332.41565,890.7341,0.663717,674.63727,4.2960677,0.87190866,True,False,True,False,160.62062,-54.90741,0.07020992768377449,True,False,7.689824,-1.9006866,0.9489321,False,False,False,False,True,-2
134,311.5391,64.462036,672.08234,158.80542,278.63605,587.0326,0.7,513.2769,4.832908,0.8943855,True,False,True,False,116.49386,-35.709305,0.1033088935918396,True,False,7.1323047,-1.4986683,0.96014845,False,False,False,False,True,-2
135,1011.7201,295.07736,2441.4736,178.67876,253.90915,582.53894,0.7,2262.795,3.4286604,0.25096777,True,False,False,False,833.9836,41.192398,0.0,False,False,3.1353514,-0.9073982,0.3443562,False,False,False,False,True,-2
136,390.2227,92.121956,897.6609,193.892,539.3665,1059.8564,0.61112094,703.7689,4.2359357,1.3822018,False,False,True,False,60.60457,-184.31604,23.933561348431812,True,True,104.31841,-79.94064,14.6773405,True,True,True,True,True,-2
137,638.0954,189.33437,2300.7278,186.56786,144.49475,523.0184,0.7,2114.16,3.3702037,0.22644694,True,False,False,True,536.949,84.30907,0.0,False,False,4.1446686,-0.76241803,0.47077197,False,False,False,False,True,-2
138,649.3738,160.8793,3259.6897,173.99246,218.75096,887.7404,0.6625486,3085.6973,4.0364037,0.33686447,True,False,False,True,504.44055,8.733902,0.0,False,False,3.0431674,-0.96472836,0.338317,False,False,False,False,True,-2
139,223.12054,167.24205,1868.3448,5.026451,67.31606,147.35677,0.7,1863.3184,1.3341175,0.30170268,True,True,False,True,175.99931,-40.607296,2.96887694205675,True,False,24.277884,-9.675234,3.30533,True,True,True,True,True,-2
140,387.26492,87.10944,952.2247,154.8779,352.23242,712.36304,0.7,797.3468,4.4457283,0.9095387,True,False,True,False,140.70226,-58.76938,0.15345884193739281,True,False,5.860281,-1.7147576,0.7194613,False,False,False,False,True,-2
141,428.4338,137.55585,1034.1586,124.387596,289.2978,585.7081,0.7,909.771,3.114617,0.675245,True,False,False,False,225.92534,16.492142,0.0,False,False,3.6251023,-0.7482702,0.40729877,False,False,False,False,True,-2
142,566.5237,80.60852,1468.418,406.257,462.4939,1046.3586,0.7,1062.161,7.0280867,0.8163717,True,False,True,False,242.77797,51.783722,0.0,False,False,2.513938,-0.68658274,0.3583285,False,False,False,False,True,-2
143,219.49599,32.828205,503.10065,134.35011,276.1377,756.10925,0.7,368.75055,6.686201,1.2580535,True,False,True,False,26.19961,-61.501114,16.328823181312124,True,False,373.4676,-265.9611,64.516785,True,True,True,True,True,-2
144,384.76672,69.10912,811.19,190.5588,304.37057,633.42535,0.7,620.6312,5.5675244,0.7910522,True,False,False,False,171.70735,-26.943024,0.01203598760293277,True,False,3.847146,-1.2731373,0.5641136,False,False,False,False,True,-2
145,1442.8525,479.23904,3423.454,465.25943,533.09064,1645.0247,0.7,2958.1946,3.0107157,0.36946994,True,False,False,False,1069.6891,91.210724,0.0,False,False,4.2329597,-0.88816845,0.32579422,False,False,False,False,True,-2
146,991.972,367.3926,2797.2202,191.85477,209.32697,829.4061,0.7,2605.3655,2.7000325,0.21102105,True,False,False,False,845.44305,57.034393,0.0,False,False,4.62184,-0.76053625,0.47707003,False,False,False,False,True,-2
147,234.36205,37.690548,852.45984,147.84859,223.81052,628.70917,0.7,704.61127,6.218059,0.95497763,True,False,True,True,77.69471,-0.71006775,0.0020059979338221284,True,False,4.349978,-1.016122,0.5780886,False,False,False,False,True,-2
148,631.6896,134.09784,1435.6031,383.826,376.92557,851.68933,0.7,1051.7771,4.710662,0.5966943,True,False,False,False,367.84174,98.47882,0.0,False,False,3.234935,-0.5332539,0.43925437,False,False,False,False,True,-2
149,414.7031,90.81135,1189.9703,238.10445,333.42682,1124.2808,0.7,951.8659,4.566644,0.8040133,True,False,True,False,181.30432,-10.096191,0.005014994834555321,True,False,4.976523,-1.1316643,0.7308089,False,False,False,False,True,-2
150,572.90283,113.39344,1336.3242,373.2137,359.16666,856.594,0.7,963.1105,5.0523453,0.6269242,True,False,False,False,321.4862,124.98102,0.0,False,False,3.0420702,-0.53368676,0.39897802,False,False,False,False,True,-2
151,221.37962,55.524265,774.71027,55.813763,373.52902,1038.5156,0.3,718.8965,3.987079,1.6872783,False,False,True,True,109.32093,-56.5107,0.7051082737384781,True,False,10.054333,-2.2031455,0.9747501,True,False,False,True,False,-2
152,188.42033,85.568184,645.27014,14.524944,113.44121,442.61716,0.3,630.7452,2.2019906,0.60206455,False,False,False,True,154.38795,-21.793884,0.12738086879770513,True,False,7.738538,-1.6197282,0.7933675,False,False,False,False,False,-2
153,234.02391,124.77115,862.597,43.794827,264.70438,645.661,0.7,818.8022,1.8756253,1.1310997,True,True,True,True,48.73082,-115.45499,36.42591348130912,True,True,24.295553,-14.692195,1.950984,True,True,False,True,True,-2
154,415.72903,139.05193,1180.1686,125.30436,279.62796,595.8507,0.7,1054.8643,2.9897394,0.6726207,True,False,False,False,219.98941,31.63855,0.0,False,False,2.736619,-0.65157926,0.37613356,False,False,False,False,True,-2
155,865.8777,175.82271,3031.5134,363.96805,296.30676,1280.7949,0.7,2667.5454,4.9247203,0.34220394,True,False,False,True,658.4629,174.35924,0.0,False,False,2.504468,-0.6125954,0.2945488,False,False,False,False,True,-2
156,500.18692,156.39433,1458.4377,200.62602,248.6172,689.71545,0.3,1257.8118,3.198242,0.4970486,False,False,False,False,425.60178,98.68533,0.0,False,False,3.1150823,-0.5634155,0.3268087,False,False,False,False,False,-2
157,585.58307,216.8027,1585.8837,198.43764,216.22029,792.8461,0.3,1387.446,2.7009952,0.3692393,False,False,False,False,520.717,128.61945,0.0,False,False,2.7788236,-0.59009486,0.21398456,False,False,False,False,False,-2
158,1448.1655,290.97034,2539.5823,664.4598,851.19037,1927.093,0.3,1875.1226,4.977021,0.5877715,False,False,False,False,1192.8085,400.54007,0.0,False,False,1.3062105,-0.49252197,0.17711113,False,False,False,False,False,-2
159,645.6788,133.32448,1952.0334,240.05544,237.77072,607.6602,0.7,1711.978,4.842912,0.36824924,True,False,False,False,479.23938,99.85014,0.0,False,False,2.8166792,-0.6648993,0.30351126,False,False,False,False,True,-2
160,284.665,57.369747,737.6564,172.15518,223.17389,738.9322,0.7,565.5012,4.961936,0.78398776,True,False,False,False,128.44327,-13.662842,0.0010029989669110642,True,False,3.870318,-1.1640214,0.58247906,False,False,False,False,True,-2
161,366.05475,82.33352,863.7824,220.80443,386.4072,897.4637,0.7,642.97797,4.445999,1.0555995,True,False,True,False,95.56969,-72.77847,2.0882438491088355,True,False,26.457676,-5.1605654,2.9354408,True,True,True,True,True,-2
162,1026.8508,143.21312,2101.4048,581.74384,620.0922,1332.4988,0.48664975,1519.6609,7.1700892,0.6038776,False,False,False,False,725.0832,282.42694,0.0,False,False,1.4520059,-0.47991723,0.23322128,False,False,False,False,False,-2
163,443.0922,91.76596,1014.14575,252.00293,333.9316,706.165,0.7,762.1428,4.8285027,0.7536391,True,False,False,False,209.3401,-26.079285,0.0010029989669110642,True,False,4.4614534,-1.1852278,0.5883172,False,False,False,False,True,-2
164,1010.15515,252.99995,2124.6548,387.15393,475.7066,945.96277,0.7,1737.5009,3.992709,0.4709243,True,False,False,False,677.16046,35.75998,0.0,False,False,2.4331665,-0.8699007,0.2874578,False,False,False,False,True,-2
165,536.1753,63.683094,1009.8352,382.18304,379.7154,789.3495,0.7,627.65216,8.419429,0.70819265,True,False,False,False,270.37454,99.7843,0.0,False,False,1.5639509,-0.4862406,0.24566537,False,False,False,False,True,-2
166,674.83417,206.27632,2133.2915,342.50458,513.9777,1216.5769,0.7,1790.7869,3.2715058,0.7616356,True,False,False,False,315.04974,12.377045,0.0,False,False,5.298571,-0.9096225,0.46867514,False,False,False,False,True,-2
167,372.68445,107.84738,1115.2883,100.7043,486.07062,989.549,0.44337633,1014.58405,3.4556653,1.3042418,False,False,True,False,157.17221,-50.521362,0.15345884193739281,True,False,11.30239,-1.9605498,1.0730988,True,False,False,True,False,-2
168,570.6307,302.03436,2613.806,156.34914,465.76596,995.1863,0.7,2457.4568,1.8892906,0.8162301,True,True,True,True,244.59448,-198.08325,15.084101463375493,True,False,36.23949,-24.406199,4.238506,True,True,True,True,True,-2
169,499.60257,168.24129,1992.1476,180.1627,281.9925,539.83276,0.7,1811.9849,2.96956,0.56443363,True,False,False,True,302.20786,-8.084259,0.0020059979338221284,True,False,5.363006,-1.0668756,0.57331276,False,False,False,False,True,-2
170,286.9209,133.06177,910.7413,46.592556,225.89948,498.39304,0.7,864.14874,2.1562986,0.7873232,True,False,False,True,128.79126,-43.75408,1.3369976228924485,True,False,10.814879,-4.425348,1.2004617,True,False,False,True,True,-2
171,155.5341,71.6167,702.4574,10.811603,74.19975,175.85503,0.7,691.6458,2.1717575,0.4770642,True,False,False,True,103.59428,-28.83715,0.7131322654737666,True,False,8.857612,-2.1884983,0.99613345,False,False,False,False,True,-2
172,256.96323,38.977955,658.8371,150.2742,250.25366,551.51404,0.7,508.5629,6.5925274,0.973889,True,False,True,False,81.7857,-23.823273,0.08324891425361833,True,False,5.842087,-1.5666122,0.73428553,False,False,False,False,True,-2
173,84.32788,34.40772,404.91428,20.863884,83.48997,191.65189,0.7,384.05038,2.450842,0.9900636,True,False,True,True,25.884901,-32.76332,7.090199697094313,True,False,37.25305,-46.473873,11.886488,True,True,True,True,True,-2
174,336.32996,78.2927,814.97986,147.344,231.05724,582.09576,0.7,667.63586,4.295802,0.6869957,True,False,False,False,174.5899,-3.31456,0.0010029989669110642,True,False,4.3353043,-1.0360353,0.5869567,False,False,False,False,True,-2
175,1371.4851,664.5192,3224.125,322.83325,467.05594,1016.4476,0.3,2901.2917,2.0638757,0.3405476,False,False,False,False,1231.3682,181.10432,0.0,False,False,3.4472783,-0.6499907,0.3073398,False,False,False,False,False,-2
176,772.9235,332.06302,2928.3682,239.81949,333.4997,806.8174,0.7,2688.5486,2.327641,0.43147826,True,False,False,True,539.47375,30.09645,0.0,False,False,4.2154365,-0.8022488,0.41335887,False,False,False,False,True,-2
177,152.48541,51.429424,455.77557,39.39161,164.84155,380.1347,0.7,416.38397,2.964945,1.0810317,True,False,True,False,37.096344,-63.956734,10.652852027562412,True,False,78.710464,-55.784508,8.672547,True,True,True,True,True,-2
178,598.35266,93.617645,1728.5778,276.68463,222.48172,988.5462,0.3,1451.8931,6.391452,0.37182373,False,False,False,False,531.60815,208.41223,0.0,False,False,2.3130403,-0.54554373,0.21543275,False,False,False,False,False,-2
179,413.78314,124.67917,1928.2278,167.21574,493.582,1188.6107,0.7,1761.0121,3.3187833,1.1928519,True,False,True,True,68.27573,-221.22742,32.00870603103279,True,True,36.226246,-22.517185,3.8881059,True,True,True,True,True,-2
180,187.15002,64.134514,509.11868,51.093193,163.81863,291.25046,0.7,458.02548,2.918086,0.87533325,True,False,True,False,72.47698,-33.97348,1.8816260619251561,True,False,16.488115,-5.3806906,1.5065962,True,True,False,True,True,-2
181,468.88156,84.6501,1008.56335,330.44467,542.1145,1155.0471,0.7,678.11865,5.539055,1.1561865,True,False,True,False,89.40146,-63.986176,2.6810162385532745,True,False,33.525383,-17.208214,3.9171798,True,True,True,True,True,-2
182,201.1679,80.58708,648.23615,76.479034,202.20776,553.7086,0.7,571.7571,2.4962797,1.0051692,True,False,True,False,59.622482,-56.36274,0.5446284390327077,True,False,5.205634,-3.8646486,0.707671,False,False,False,False,True,-2
183,926.3991,166.83817,1608.4001,396.69833,617.35913,1383.3248,0.3,1211.7018,5.552681,0.6664073,False,False,False,False,741.19135,181.09468,0.0,False,False,2.0021162,-0.6396029,0.28069115,False,False,False,False,False,-2
184,602.2957,146.25276,2050.7964,213.93872,260.59363,861.8511,0.7,1836.8577,4.1181836,0.43266726,True,False,False,True,419.8801,24.033218,0.0,False,False,5.1638365,-0.93851215,0.3551803,False,False,False,False,True,-2
185,521.3009,152.96718,1511.2476,185.17484,314.58038,613.9474,0.3,1326.0728,3.4079266,0.6034526,False,False,False,False,426.92682,98.98924,0.0,False,False,2.2059317,-0.5109636,0.27269173,False,False,False,False,False,-2
186,1396.4137,434.15604,2728.0737,306.19147,101.98458,294.92178,0.3,2421.8823,3.2163868,0.07303321,False,False,False,False,1365.8184,264.6097,0.0,False,False,2.1681972,-0.5411968,0.29235306,False,False,False,False,False,-2
187,646.1912,144.81593,1538.1039,286.11526,439.63965,906.7422,0.7,1251.9886,4.4621553,0.6803553,True,False,False,False,338.44342,-41.376373,0.005014994834555321,True,False,2.8114603,-1.2490039,0.41759017,False,False,False,False,True,-2
188,410.87607,57.691383,906.43805,288.12192,360.3563,776.112,0.7,618.31616,7.121966,0.8770438,True,False,True,False,158.62665,31.165161,0.0,False,False,3.0053709,-0.6604003,0.42774075,False,False,False,False,True,-2
189,222.48157,70.557884,672.3043,71.12438,165.2839,380.1186,0.7,601.17993,3.153178,0.74291056,True,False,False,False,106.78283,-27.081932,0.062185935948485975,True,False,5.0067,-1.7317951,0.65089685,False,False,False,False,True,-2
190,476.4903,143.38817,1536.7068,235.87015,317.77448,634.3688,0.7,1300.8367,3.3230796,0.6669065,True,False,False,False,254.04816,15.608139,0.0,False,False,4.2397237,-0.83505917,0.39879218,False,False,False,False,True,-2
191,1281.1368,303.86023,2607.5483,223.20038,398.60474,783.2306,0.7,2384.348,4.2162046,0.31113362,True,False,False,False,1002.11346,87.49652,0.0,False,False,3.4188585,-0.8821029,0.33491898,False,False,False,False,True,-2
192,262.10016,106.45751,876.2047,67.8024,224.65558,580.15533,0.7,808.40234,2.4620166,0.85713637,True,False,True,True,104.841255,-93.72426,7.024001765278181,True,False,32.034115,-20.743917,6.822401,True,True,True,True,True,-2
193,187.89699,73.27752,608.2811,35.46527,223.764,418.02695,0.7,572.81586,2.5641832,1.1908866,True,False,True,True,31.262203,-108.97994,29.377839740825067,True,True,42.197643,-25.064726,3.6609373,True,True,True,True,True,-2
194,140.71857,30.154203,368.10864,56.909496,167.67395,384.79153,0.5454031,311.19916,4.6666317,1.1915553,False,False,True,False,49.26867,-46.15661,1.7763111703994943,True,False,10.027444,-3.3436744,1.2531548,True,False,False,True,False,-2
195,688.7764,86.45032,1629.877,401.31332,500.07538,1070.3206,0.7,1228.5636,7.9673095,0.7260344,True,False,False,False,338.72363,76.19101,0.0,False,False,2.033583,-0.67423475,0.29110157,False,False,False,False,True,-2
196,437.8096,75.019066,848.5173,241.26573,585.80145,1059.0894,0.7,607.2515,5.8359776,1.3380278,True,False,True,False,27.748592,-164.16946,35.537256396625914,True,True,42.700394,-29.905516,3.3049717,True,True,True,True,True,-2
197,556.0359,109.73765,1081.9976,267.83563,494.1046,1149.675,0.7,814.1619,5.0669565,0.88862,True,False,True,False,210.16275,-162.44543,0.7000932789039228,True,False,9.549826,-3.5217967,0.9458541,False,False,False,False,True,-2
198,186.61629,49.792183,610.1622,35.0372,127.45705,262.98196,0.3,575.125,3.7479033,0.68298995,False,False,False,True,148.37915,-2.254036,0.0020059979338221284,True,False,5.165065,-1.0243624,0.49369556,False,False,False,False,False,-2
199,139.52089,67.72668,544.35645,26.66453,122.06966,308.83524,0.7,517.6919,2.060058,0.8749203,True,False,True,True,54.072132,-27.881802,3.3931455050601302,True,False,26.153603,-9.250596,2.5821848,True,True,True,True,True,-2
200,733.37506,417.67215,2259.6062,106.696686,469.20428,868.6761,0.3,2152.9094,1.755863,0.6397876,False,True,False,False,592.61365,-41.427406,0.03811396074262043,True,False,6.5104246,-1.4703583,0.5310363,False,False,False,False,True,-2
201,456.78824,93.09,1020.5962,163.91626,454.80527,858.55896,0.7,856.67993,4.906953,0.9956589,True,False,True,False,138.42459,-76.454895,0.6830422964664347,True,False,11.449091,-2.7102587,1.0369295,True,False,False,True,True,-2
202,470.13998,89.32892,1011.72046,293.034,417.12866,1007.4067,0.7,718.68646,5.263021,0.8872435,True,False,True,False,178.14996,-22.769348,0.010029989669110641,True,False,5.1793227,-1.2155058,0.7548293,False,False,False,False,True,-2
203,1022.1562,218.20541,2359.505,452.79968,494.63925,982.00244,0.7,1906.7052,4.684376,0.48391747,True,False,False,False,675.9088,47.80124,0.0,False,False,1.9048353,-0.866089,0.253752,False,False,False,False,True,-2
204,713.3005,260.63037,1728.2183,169.04102,573.74396,1256.655,0.7,1559.1772,2.7368279,0.80435103,True,False,True,False,311.6797,-91.65109,0.5526524307679963,True,False,7.501994,-2.3168037,0.83633775,False,False,False,False,True,-2
205,281.46405,93.55411,723.35565,82.399796,282.83777,587.8605,0.7,640.9559,3.0085697,1.0048807,True,False,True,False,83.47762,-53.011642,1.6980772509804316,True,False,15.358659,-4.900883,1.7024215,True,False,False,True,True,-2
206,768.7182,109.453094,1564.8892,544.17267,404.98944,957.4311,0.7,1020.7165,7.023266,0.52683735,True,False,False,False,485.22562,239.02432,0.0,False,False,1.6917148,-0.38340145,0.24924788,False,False,False,False,True,-2
207,1254.4086,245.66031,3644.3818,556.86957,188.66939,666.4423,0.7,3087.5122,5.1062727,0.15040505,True,False,False,False,1122.34,433.6938,0.0,False,False,1.551304,-0.5118538,0.20475103,False,False,False,False,True,-2
208,732.3932,283.94208,1847.5176,124.303734,328.6362,800.65674,0.7,1723.2139,2.5793753,0.44871554,True,False,False,False,502.34787,-54.83023,0.023068976238954472,True,False,5.7828374,-1.2716736,0.5676546,False,False,False,False,True,-2
209,828.19574,139.56023,1991.9504,451.4757,289.54382,923.1395,0.7,1540.4747,5.934325,0.34960797,True,False,False,False,625.5151,263.5728,0.0,False,False,1.9796935,-0.41202757,0.15605381,False,False,False,False,True,-2
210,305.36954,43.930946,707.149,177.3706,264.77673,665.7488,0.7,529.7784,6.951126,0.8670699,True,False,True,False,120.025795,-2.1472473,0.0010029989669110642,True,False,3.177073,-1.0297269,0.46674287,False,False,False,False,True,-2
211,745.12994,292.32352,1938.1709,147.98027,291.28244,767.6056,0.3,1790.1907,2.5489907,0.39091495,False,False,False,False,657.7453,41.075356,0.0,False,False,1.9351403,-0.8281788,0.25598264,False,False,False,False,False,-2
212,459.5984,201.25038,2023.4739,134.87154,273.08606,1014.37634,0.7,1888.6023,2.2837143,0.5941841,True,False,False,True,268.43814,-58.55371,0.6389103419223479,True,False,11.348928,-5.6889606,1.1129605,True,True,False,True,True,-2
213,459.4672,76.55185,971.822,288.36044,489.6298,1128.7288,0.7,683.46155,6.002039,1.0656469,True,False,True,False,116.72634,-152.12042,0.8184471569994283,True,False,11.213162,-4.946519,1.3464484,True,False,False,True,True,-2
214,358.76257,118.20631,1036.8134,155.36086,303.0623,761.68176,0.7,881.4525,3.0350544,0.8447433,True,False,True,False,146.61896,10.93396,0.0,False,False,3.5529492,-0.82237035,0.40819576,False,False,False,False,True,-2
215,247.97777,59.778896,683.98175,82.536026,213.9089,514.319,0.7,601.44574,4.148249,0.86261326,True,False,True,False,98.24154,-56.23694,0.9428190288964001,True,False,7.556493,-2.8723128,0.98374265,False,False,False,False,True,-2
216,303.98047,66.545784,783.5578,123.69083,497.19147,1300.189,0.6137259,659.86694,4.56799,1.6356033,False,False,True,False,-1.1588032,-159.41177,59.04253718618669,True,True,2.985531,-9.412328,1.115919,False,True,False,True,False,-2
217,100.368324,27.676794,279.23663,19.892029,94.38549,219.92259,0.7,259.3446,3.6264434,0.94039124,True,False,True,False,34.298473,-54.315353,8.484368261100691,True,False,53.363697,-45.273388,10.542347,True,True,True,True,True,-2
218,333.8816,57.5871,727.4257,184.7647,311.49048,754.6504,0.3,542.661,5.797854,0.93293697,False,False,True,False,240.43442,86.0976,0.0,False,False,2.0497136,-0.47799027,0.24964347,False,False,False,False,False,-2
219,900.6288,486.2725,2205.3196,119.90666,760.1216,1325.6102,0.7,2085.4128,1.8521072,0.8439899,True,True,True,False,368.54364,-187.97513,8.076147681567889,True,False,26.792906,-21.740257,5.332095,True,True,True,True,True,-2
220,736.2035,133.31654,2172.6938,370.52856,470.19296,960.3967,0.7,1802.1653,5.5222216,0.63867253,True,False,False,False,407.06848,59.439423,0.0,False,False,3.0543373,-0.7698462,0.33042434,False,False,False,False,True,-2
221,336.41202,97.70604,909.8784,140.11572,314.53192,651.62787,0.7,769.7627,3.4431036,0.9349604,True,False,True,False,116.23968,-48.16594,0.34101964874976176,True,False,8.9044695,-2.8378553,0.8338799,False,False,False,False,True,-2
222,454.02182,192.67151,1296.6128,52.462265,327.719,651.22314,0.7,1244.1505,2.3564553,0.7218133,True,False,False,False,224.61852,-142.56944,1.9608629803111302,True,False,23.183964,-11.9727125,2.6157146,True,True,True,True,True,-2
223,604.78864,350.2182,2421.2095,54.854668,146.73357,350.35834,0.3,2366.3547,1.7268909,0.24261959,False,True,False,True,560.76843,6.373413,0.0,False,False,5.416656,-0.9543227,0.44440833,False,False,False,False,True,-2
224,190.25949,127.60914,576.7068,25.831316,70.42161,137.0622,0.7,550.8755,1.4909551,0.37013453,True,True,False,False,140.96437,-24.216793,0.31594467457698516,True,False,5.4975734,-2.327776,0.66265684,False,False,False,False,True,-2
225,1457.5801,324.5208,2453.9592,433.06378,516.2814,1138.3541,0.3,2020.8955,4.491484,0.35420448,False,False,False,False,1302.6957,243.08195,0.0,False,False,2.3125467,-0.69228655,0.27356562,False,False,False,False,False,-2
226,691.95056,111.76103,1437.702,351.82626,462.4803,973.83527,0.7,1085.8757,6.19134,0.66837186,True,False,False,False,368.2142,20.487213,0.0,False,False,3.3214533,-0.91311437,0.34892374,False,False,False,False,True,-2
227,178.82957,70.743645,720.00366,12.303752,125.38798,372.2902,0.6806474,707.6999,2.5278535,0.70115906,True,False,False,True,93.48459,-84.795166,3.5656613273688325,True,False,28.094967,-4.0212374,1.9886409,True,False,False,True,True,-2
228,324.8304,55.773823,721.81165,193.81128,378.8708,818.1869,0.64440864,528.00037,5.8240657,1.1663649,False,False,True,False,80.682816,-62.141876,2.3710895577777555,True,False,28.484617,-14.469082,3.5333915,True,True,True,True,True,-2
229,392.75293,66.819695,753.7101,229.78064,441.30835,965.70514,0.7,523.92944,5.877802,1.1236284,True,False,True,False,83.83713,-91.897095,6.088203729150159,True,False,30.919487,-27.295027,7.594236,True,True,True,True,True,-2
230,511.60944,84.50149,1171.6775,346.2667,534.72424,1258.662,0.7,825.41077,6.054443,1.0451806,True,False,True,False,137.3025,-80.95395,0.19959679441530176,True,False,7.6359253,-2.1071374,0.91418135,False,False,False,False,True,-2
231,588.9656,105.94883,1742.0897,260.8065,418.36627,1156.2745,0.33016938,1481.2832,5.5589623,0.7103408,False,False,False,False,450.83383,119.804016,0.0,False,False,2.4480898,-0.5991501,0.27864257,False,False,False,False,False,-2
232,174.81255,59.233627,582.7757,49.796074,250.98293,732.3843,0.7,532.9796,2.9512382,1.435726,True,False,True,True,-0.87549984,-153.40002,57.40764887012166,True,True,16.36847,-21.909365,4.4035454,True,True,True,True,True,-2
233,544.9395,97.00879,1017.89087,328.27652,400.33102,915.7806,0.7,689.6144,5.617424,0.73463386,True,False,False,False,264.7078,40.323944,0.0,False,False,3.316366,-0.6999,0.42481455,False,False,False,False,True,-2
